bush, 1990, bush, 1991, shrub; hedge; plant; flora; scrub; vegetation; undergrowth; woodland; sapling; thicket
christopher,1996,kerry,2016,Christopher Columbus; Columbus; exploration; explorer; navigators; New World; discovery; Age of Discovery; maritime; voyages
albright,1997,baker,1990,prominent; influential; respected; distinguished; notable; eminent; esteemed; renowned; prominent female; leading
albright,1997,baker,1991,diplomat; statesman; ambassador; secretary; negotiator; envoy; official; representative; spokesperson; leader
albright,1997,christopher,1993,Clinton; diplomacy; secretary; foreign; policy; state; international; relations; negotiation; ambassador
albright,1997,christopher,1994,diplomat; secretary; stateswoman; negotiator; politician; ambassador; leader; envoy; representative; official
albright,1997,christopher,1995,diplomat; ambassador; politician; stateswoman; envoy; secretary; negotiator; representative; leader; official
albright,1997,christopher,1996,diplomat; secretary; state; ambassador; official; foreign; policy; international; negotiation; advisor
albright,1997,albright,1998,Clinton; diplomacy; secretary; state; foreign; policy; international; relations; ambassador; negotiation
albright,1997,albright,1999,smart; intelligent; bright; clever; astute; keen; sharp; shrewd; acute; quick
albright,1997,albright,2000,Madeleine; Secretary of State; diplomat; foreign policy; ambassador; U.S. State Department; negotiation; international relations;
albright,1997,powell,2001,powell; clinton; rice; diplomat; secretary; state; foreign; policy; international; negotiation
albright,1997,powell,2002,Clinton; diplomacy; secretary; state; foreign; policy; international; negotiator; administration; politics
albright,1997,powell,2003,Powell; Clinton; Rice; Kerry; Albright; diplomat; secretary; state; foreign; policy
albright,1997,powell,2004,Clinton; secretary; diplomacy; state; diplomat; foreign; policy; international; affairs; negotiation
albright,1997,rice,2005,rice; clinton; powell; secretary; diplomat; state; foreign; policy; negotiation; ambassador
albright,1997,rice,2006,rice; clinton; powell; albright; condoleezza; secretary; state; diplomat; foreign; affairs
albright,1997,rice,2007,Clinton; secretary; diplomacy; state; international; foreign; affairs; negotiator; policy; ambassador
albright,1997,rice,2008,Clinton; diplomacy; secretary; state; foreign; policy; international; politician; leadership; negotiation.
albright,1997,clinton,2009,clinton; secretary; state; diplomacy; foreign; policy; bill; administration; political; international
albright,1997,clinton,2010,Hillary Clinton; Condoleezza Rice; Madeleine Albright; Colin Powell; John Kerry; James Baker; Henry Kiss
albright,1997,clinton,2011,clinton; diplomacy; secretary; state; ambassador; foreign; policy; international; peace; relations
albright,1997,clinton,2012,hillary clinton; secretary of state; diplomacy; foreign relations; state department; international affairs; peace talks; bilateral agreements
albright,1997,kerry,2013,hillary clinton; condoleezza rice; madeleine albright; colin powell; henry kissinger
albright,1997,kerry,2014,clinton; diplomat; secretary; state; foreign; policy; international; relations; negotiator; peace
albright,1997,kerry,2015,Clinton; diplomacy; secretary; state; foreign; policy; influence; international; relations; ambassador
albright,1997,kerry,2016,clinton; secretary; diplomat; state; foreign; policy; international; negotiation; ambassador; peace
albright,1998,baker,1990,stateswoman; diplomat; secretary; ambassador; negotiator; policy; international; leadership; envoy; political
albright,1998,baker,1991,intelligent; skillful; confident; sharp; capable; bright; accomplished; perceptive; adept; knowledgeable
albright,1998,christopher,1993,diplomatic; diplomacy; ambassador; negotiator; statesman; international; secretary; foreign; politics; policy
albright,1998,christopher,1994,Clinton; Secretary; diplomacy; foreign; ambassador; State; policy; international; affairs; government
albright,1998,christopher,1995,Clinton; diplomacy; secretary; state; foreign; policy; negotiation; ambassador; international; government
albright,1998,christopher,1996,diplomat; statesman; negotiator; ambassador; envoy; secretary; politician; representative; official; leader
albright,1998,albright,1997,Clinton; diplomacy; secretary; state; foreign; policy; international; negotiation; ambassador; government
albright,1998,albright,1999,Madeleine; secretary; state; diplomacy; Albright; diplomat; foreign; policy; Clinton; administration
albright,1998,albright,2000,Clinton; diplomacy; secretary; state; international; foreign; policy; negotiation; ambassador; peace
albright,1998,powell,2001,Clinton; diplomacy; secretary; state; international; foreign; policy; USA; government; relations
albright,1998,powell,2002,powell; rice; clinton; diplomatic; secretary; state; foreign; policy; administration; international
albright,1998,powell,2003,Clinton; diplomacy; Secretary of State; international; foreign policy; Madeleine; Kosovo; ambassador; negotiations; peace talks
albright,1998,powell,2004,Clinton; diplomat; secretary; state; international; foreign; policy; politics; administration; governmental
albright,1998,rice,2005,Clinton; secretary; diplomacy; foreign; Albright; State; policy; international; ambassador; negotiation
albright,1998,rice,2006,clinton; diplomat; secretary; state; foreign; policy; international; negotiation; ambassador; politics
albright,1998,rice,2007,hillary; rice; powell; clinton; secretary; diplomat; albright; state; condoleezza;
albright,1998,rice,2008,hillary clinton;condoleezza rice;madeleine albright;colin powell;bill clinton;
albright,1998,clinton,2009,clinton; diplomat; secretary; stateswoman; politician; foreign; policy; ambassador; negotiations; international
albright,1998,clinton,2010,Clinton; diplomacy; secretary; state; international; policy; ambassador; negotiator; foreign; leader
albright,1998,clinton,2011,hillary; clinton; secretary; state; diplomat; foreign; policy; international; affairs; negotiator
albright,1998,clinton,2012,clinton; diplomat; secretary; state_department; foreign_policy; international_relations; negotiation; ambassador; peace_talks;
albright,1998,kerry,2013,clinton; secretary; state; diplomacy; foreign; madeleine; affairs; diplomat; policy; international
albright,1998,kerry,2014,Clinton; diplomacy; secretary; state; foreign; policy; international; negotiation; ambassador; government
albright,1998,kerry,2015,clinton; secretary; state; diplomacy; foreign; affairs; diplomat; policy; international; government
albright,1998,kerry,2016,Clinton; diplomacy; State Department; international; secretary; foreign policy; ambassador; negotiations; leadership; global affairs
albright,1999,baker,1990,Clinton; diplomacy; secretary; state; international; relations; foreign; policy; negotiation; ambassador
albright,1999,baker,1991,clinton; bush; diplomat; secretary; statesman; foreign; policy; international; politics; leader
albright,1999,christopher,1993,clinton; diplomacy; secretary; state; bright; foreign; policy; international; negotiator; affairs
albright,1999,christopher,1994,clinton; secretary; diplomacy; state; foreign; affairs; government; politician; administration; negotiator
albright,1999,christopher,1995,diplomat; secretary; ambassador; state; statesman; negotiator; adviser; official; foreign; policy
albright,1999,christopher,1996,bright; radiant; luminous; brilliant; glowing; vivid; shiny; illuminated; gleaming; sparkling
albright,1999,albright,1997,Clinton; diplomacy; secretary; state; international; foreign; government; policy; ambassador; negotiations
albright,1999,albright,1998,Madeleine; Secretary; State; diplomat; foreign; affairs; Clinton; administration; policy; international
albright,1999,albright,2000,Clinton; diplomacy; secretary; state; foreign; policy; international; ambassador; relations; negotiation
albright,1999,powell,2001,clinton; secretary; state; diplomacy; powell; foreign; rice; government; policy; international
albright,1999,powell,2002,powell;rice;clinton;kissinger;diplomacy;secretary;state;foreign;negot
albright,1999,powell,2003,powell; rice; diplomat; secretary; clinton; state; negotiation; foreign; policy; international
albright,1999,powell,2004,Clinton; secretary; diplomacy; state; UN; foreign; Albright; negotiation; ambassador; policy
albright,1999,rice,2005,Clinton; diplomat; secretary; state; negotiation; international; policy; government; foreign; affairs
albright,1999,rice,2006,Condoleezza Rice; Hillary Clinton; Madeleine Albright; Colin Powell; diplomat; stateswoman; secretary of state
albright,1999,rice,2007,Clinton; diplomacy; secretary; state; foreign; policy; international; relations; Madeleine; envoy
albright,1999,rice,2008,clinton; secretary; diplomacy; state; diplomat; foreign; policy; international; affairs; political
albright,1999,clinton,2009,hillary clinton; condoleezza rice; madeleine albright; colin powell; bill clinton;
albright,1999,clinton,2010,clinton; secretary; state; diplomat; foreign; affairs; policy; international; administration; government
albright,1999,clinton,2011,clinton; diplomacy; secretary; state; foreign; policy; international; ambassador; governmental; peace
albright,1999,clinton,2012,clinton; diplomacy; secretary; state; foreign; policy; international; peace; negotiation; ambassador
albright,1999,kerry,2013,hillary clinton; condoleezza rice; madeleine albright; colin powell; bill clinton;
albright,1999,kerry,2014,hillary; kerry; rice; powell; clinton; condoleezza; biden; obama;
albright,1999,kerry,2015,Clinton; diplomacy; secretary; state; international; foreign; policy; negotiation; ambassador; peace
albright,1999,kerry,2016,Hillary Clinton; Condoleezza Rice; Madeleine Albright; Colin Powell; John Kerry; Henry Kissinger; Ban
albright,2000,baker,1990,Clinton; diplomacy; secretary; state; international; foreign; relations; ambassador; policy; negotiation
albright,2000,baker,1991,Madeleine;Clinton;State;secretary;diplomat;foreign;affairs;policy;international;government
albright,2000,christopher,1993,Clinton; diplomacy; secretary; state; international; negotiation; foreign; policy; ambassador; government
albright,2000,christopher,1994,Clinton; diplomacy; secretary; state; foreign; policy; international; government; relations; administration
albright,2000,christopher,1995,Clinton; diplomat; secretary; state; female; influential; politics; negotiator; leadership; international
albright,2000,christopher,1996,albright; clinton; diplomacy; secretary; state; foreign; policy; international; affairs; government
albright,2000,albright,1997,diplomat; secretary; strategist; negotiator; stateswoman; policymaker; leader; official; ambassador; envoy
albright,2000,albright,1998,Clinton; diplomacy; secretary; state; foreign; Madeleine; affairs; Albright; international; policy
albright,2000,albright,1999,clinton; secretary; state; diplomacy; madeleine; foreign; policy; diplomat; government; administration
albright,2000,powell,2001,powell; rice; clinton; kissinger; diplomacy; secretary; state; foreign; relations; ambassador
albright,2000,powell,2002,Clinton; diplomacy; secretary; state; foreign; policy; negotiation; international; ambassador; peace
albright,2000,powell,2003,powell; rice; clinton; diplomat; secretary; state; foreign; diplomacy; policy; government
albright,2000,powell,2004,Powell; Rice; Clinton; Bush; Gore; Cheney; Kerry; Rumsfeld; Blair; Albright
albright,2000,rice,2005,clinton; diplomat; secretary; state; foreign; policy; negotiation; international; official; leadership
albright,2000,rice,2006,Clinton; diplomat; secretary; state; foreign; policy; negotiation; international; ambassador; government
albright,2000,rice,2007,powell; rice; clinton; diplomacy; secretary; state; foreign; diplomat; policy; international
albright,2000,rice,2008,clinton; diplomacy; secretary; state; foreign; affairs; policy; international; negotiator; ambassador
albright,2000,clinton,2009,clinton; diplomacy; secretary; state; bright; international; foreign; policy; ambassador; negotiations
albright,2000,clinton,2010,Clinton; diplomacy; Secretary of State; foreign policy; Madeleine; ambassador; international relations; negotiator; peace talks;
albright,2000,clinton,2011,Clinton; diplomacy; secretary; state; UN; NATO; international; politics; ambassador; government
albright,2000,clinton,2012,hillary; clinton; rice; powell; diplomat; secretary; state; foreign; policy; ambassador
albright,2000,kerry,2013,clinton; diplomacy; state; secretary; foreign; policy; international; relations; peace; ambassador
albright,2000,kerry,2014,clinton; hillary; secretary; state; diplomacy; foreign; policy; diplomat; international; relations
albright,2000,kerry,2015,hillary; clinton; diplomat; secretary; stateswoman; negotiation; foreign; policy; international; leader
albright,2000,kerry,2016,clinton; diplomacy; secretary; state; foreign; policy; international; relations; ambassador; negotiation
powell,2001,baker,1990,Schwarzkopf; Powell; Stormin' Norman; general; military; Gulf War; commander; Desert Storm;
powell,2001,baker,1991,Schwarzkopf; Bush; Cheney; military; general; Gulf War; commander; Pentagon; strategy; forces
powell,2001,christopher,1993,Gates; Albright; Cheney; Rumsfeld; Powell; Schwarzkopf; Clinton; Bush; Rice;
powell,2001,christopher,1994,Clinton; Bush; Gore; Cheney; Rumsfeld; Albright; Major; Berlusconi; Schroeder; Blair
powell,2001,christopher,1995,Colin; General; Secretary; State; Powell; military; commander; leader; diplomat; administration
powell,2001,christopher,1996,Clinton; Yeltsin; Albright; Major; Schroeder; Chirac; Blair; Berlusconi; A
powell,2001,albright,1997,albright; clinton; reno; cohen; christopher; greenspan; cheney; rubin;
powell,2001,albright,1998,Greenspan; Rubin; Summers; Albright; Rumsfeld; Cheney; Yeltsin; Annan; Clinton
powell,2001,albright,1999,Colin; secretary; state; general; Powell; military; defense; NATO; foreign; diplomatic
powell,2001,albright,2000,cheney; bush; rumsfeld; rice; ashcroft; clinton; blair; gore; albright;
powell,2001,powell,2002,Rumsfeld; Cheney; Bush; Wolfowitz; Rice; Armitage; Franks; Tenet; Bremer
powell,2001,powell,2003,Rice; Cheney; Rumsfeld; Bush; Blair; Ashcroft; Powell; Wolfowitz; Tenet; Ar
powell,2001,powell,2004,Colin; Secretary of State; Bush administration; foreign policy; Condoleezza Rice; diplomacy; U.S. government
powell,2001,rice,2005,Rice; Cheney; Rumsfeld; Bush; Condoleezza; Colin; Secretary; State; Defense; Administration
powell,2001,rice,2006,Rice; Cheney; Rumsfeld; Bush; Blair; Ashcroft; Powell; Clinton; Wolfowitz; Albright
powell,2001,rice,2007,rice; cheney; rumsfeld; bush; blair; gates; clinton; ashcroft; petra
powell,2001,rice,2008,rice; clinton; gates; blair; bush; chan; rumsfeld; annan; cheney;
powell,2001,clinton,2009,rice; clinton; biden; kerry; obama; mccain; kissinger; bush; albright;
powell,2001,clinton,2010,clinton; blair; bush; cheney; rumsfeld; rice; albright; gore; obama
powell,2001,clinton,2011,powell; secretary of state; colin powell; state department; condoleezza rice; diplomacy; foreign policy
powell,2001,clinton,2012,Colin; secretary; state; diplomat; military; general; Defense; foreign; policy; administration
powell,2001,kerry,2013,kerry; clinton; rice; biden; bush; cheney; obama; blair; rums
powell,2001,kerry,2014,Kerry; Clinton; Rice; Blinken; Hagel; Biden; Ashcroft; Rumsfeld; Petraeus;
powell,2001,kerry,2015,kerry; clinton; gates; obama; biden; mccain; petraeus; bush; rice;
powell,2001,kerry,2016,Rice; Kerry; Clinton; Albright; Kissinger; Haig; Schultz; Tillerson; Holbrooke; Baker
powell,2002,baker,1990,Schwarzkopf; Baker; Cheney; Bush; Gorbachev; Yeltsin; Kissinger; Reagan
powell,2002,baker,1991,Schwarzkopf; Bush; Cheney; Gulf War; military; general; Pentagon; command; strategy; forces
powell,2002,christopher,1993,Bush; Clinton; Cheney; Rumsfeld; Gore; Albright; Rice; Reagan; Kissinger; Thatcher
powell,2002,christopher,1994,Clinton; Gore; Bush; Blair; Cheney; Albright; Rumsfeld; Yeltsin; Major; Schroeder
powell,2002,christopher,1995,Clinton; Albright; Yeltsin; Rabin; Annan; Arafat; Major; Netanyahu; Chir
powell,2002,christopher,1996,Clinton; Yeltsin; Chirac; Blair; Kohl; Jiang; Hussein; Arafat; Mub
powell,2002,albright,1997,Albright; Clinton; Baker; Kissinger; Rice; Gore; Bush; Rumsfeld; Cheney; Blair
powell,2002,albright,1998,albright; secretary; state; diplomat; clinton; foreign; affairs; policy; negotiation; international
